,polarity,subjectivity,length
12372,0.0,2.0,104
12373,1.0,1.0,70
12374,0.9931818181818182,1.4272727272727272,61
12375,1.0,1.0,16
12376,1.0,1.0,66
12377,1.0,1.0,27
12378,1.0,1.0,40
12379,1.3181818181818181,1.6772727272727272,71
12380,1.0,1.0,66
12381,1.0,1.0,67
12382,1.75,1.95,57
12383,1.1,1.3,74
12384,1.0,1.0,75
12385,1.3166666666666667,1.5083333333333333,42
12386,1.5,1.8333333333333335,83
12387,0.9285714285714286,1.2142857142857142,52
12388,0.575,1.7,75
12389,1.55,1.65,57
12390,1.1,1.4,66
12391,1.1363636363636362,1.4545454545454546,54
12392,1.0,1.0,38
12393,1.0,1.0,77
12394,0.9249999999999999,1.4666666666666668,57
12395,1.0,1.0,35
12396,1.0,1.0,41
12397,1.0,1.0,41
12398,1.0,1.0,44
12399,0.6,1.4833333333333334,39
12400,1.0,1.0,56
12401,0.9285714285714286,1.4452380952380952,105
12402,0.95,1.4,86
12403,0.95,1.4,62
12404,1.0,1.0,63
12405,1.175,1.3666666666666667,67
12406,0.9,1.1,71
12407,1.1363636363636362,1.4545454545454546,40
12408,1.0,1.0,64
12409,1.0,1.0,92
12410,1.35,1.55,24
12411,1.0,1.0,36
12412,1.1229166666666668,1.75,75
12413,0.75,1.75,40
12414,1.0,1.0,91
12415,1.05,1.5041666666666667,79
12416,1.0,1.0,74
12417,1.0,1.0,59
12418,0.8416666666666667,1.7916666666666667,116
12419,0.5803571428571428,1.6160714285714286,90
12420,1.0,1.0,72
12421,1.0,1.0,59
12422,0.0,2.0,78
12423,0.6041666666666666,1.7708333333333333,85
12424,1.2787878787878788,1.4181818181818182,69
12425,0.9,1.5,63
12426,1.0,1.5,61
12427,1.0,1.1,108
12428,1.0,1.0,66
12429,1.0,1.0,56
12430,0.8125,1.5,108
12431,0.5,2.0,85
12432,1.0,1.0,74
12433,1.1363636363636362,1.4545454545454546,66
12434,1.0,1.1,78
12435,1.0,1.0,56
12436,0.95,1.7,74
12437,0.8,1.65,68
12438,0.925,1.4666666666666668,76
12439,0.5,1.8,47
12440,1.0,1.0,96
12441,1.0,1.375,76
12442,1.0,1.0,66
12443,0.95,1.75,55
12444,1.0,1.75,38
12445,0.9444444444444444,1.2777777777777777,75
12446,1.5,1.5,38
12447,1.0,1.3,64
12448,1.0,1.0,73
12449,1.3666666666666667,1.7666666666666666,73
12450,1.1363636363636362,1.4545454545454546,81
12451,0.8,1.4,34
12452,1.0,1.0,41
12453,1.0,1.0,75
12454,1.6,2.0,78
12455,1.0,1.0,35
12456,1.15,1.5,47
12457,1.3,1.5,79
12458,1.0,1.0,62
12459,1.0,1.0,56
12460,0.8333333333333334,1.4333333333333333,53
12461,1.0,1.0,67
12462,1.0,1.0,70
12463,1.0,1.0,41
12464,0.95,1.2166666666666668,74
12465,1.0,1.0,41
12466,1.0,1.0,45
12467,1.0,1.0,82
12468,0.20000000000000007,2.0,93
12469,1.0,1.0,18
12470,1.0,1.1,36
12471,1.05,1.25,49
12472,1.0,1.0,76
12473,1.0,1.0,77
12474,1.8,2.0,77
12475,1.25,1.25,101
12476,1.0,1.0,100
12477,1.2,1.2,86
12478,1.0,1.0,54
12479,1.5,1.6416666666666666,59
12480,1.2,1.2,25
12481,1.3,1.1,107
12482,1.0,1.0,64
12483,1.025,1.7833333333333332,57
12484,1.0,1.0,55
12485,1.0787878787878789,1.4181818181818182,66
12486,1.0681818181818181,1.7272727272727273,118
12487,1.0,1.0,64
12488,1.3,2.0,79
12489,0.95,1.7,47
12490,1.059090909090909,1.6198863636363636,87
12491,1.0,1.0,59
12492,1.0,1.0,67
12493,1.575,1.6166666666666667,48
12494,1.5,1.5,60
12495,1.0,1.0,91
12496,1.0,1.0,41
12497,0.6,1.4,58
12498,1.1363636363636362,1.4545454545454546,48
12499,1.0,1.0,62
12500,1.0,1.0,62
12501,1.0,1.0,68
12502,1.0,1.0,39
12503,1.0,1.0,48
12504,1.9,1.9,77
12505,1.0,1.0,32
12506,1.0,1.0,61
12507,1.0,1.0,57
12508,1.7,1.6,54
12509,1.4954545454545454,1.8181818181818183,69
12510,1.0,1.0,91
12511,0.8928571428571428,1.717857142857143,44
12512,1.2,1.1,86
12513,0.85,1.8,65
12514,0.9015151515151515,1.5606060606060606,47
12515,2.0,1.3,47
12516,1.0681818181818181,1.393939393939394,77
12517,0.8333333333333334,1.25,81
12518,1.0,1.0,81
12519,1.0333333333333332,1.4,84
12520,1.0,1.0,69
12521,1.0,1.1,80
12522,1.0,1.0,68
12523,1.0,1.0,57
12524,0.19999999999999996,1.9,76
12525,1.0,1.0,41
12526,1.0,1.0,50
12527,1.0,1.5,51
12528,1.1363636363636362,1.4545454545454546,54
12529,1.0833333333333333,1.5833333333333333,109
12530,1.0,1.0,38
12531,1.0,1.0,74
12532,1.0681818181818181,1.2772727272727273,57
12533,1.3,1.6666666666666665,58
12534,1.0,1.0,37
12535,1.0,1.0,48
12536,0.925,1.35,70
12537,1.6,2.0,65
12538,1.2,1.2,61
12539,1.4181818181818182,1.5272727272727273,82
12540,1.8,2.0,28
12541,1.1666666666666667,1.3333333333333333,42
12542,1.0,1.0,51
12543,1.3333333333333333,1.5,75
12544,1.0,1.0,64
12545,1.1363636363636362,1.4545454545454546,44
12546,0.75,1.55,78
12547,0.7,1.4,83
12548,0.9181818181818182,1.5272727272727273,66
12549,0.9875,1.0,68
12550,1.0,1.0,72
12551,1.0,1.0,56
12552,0.6875,1.6875,38
12553,1.0,1.0333333333333334,71
12554,1.0,1.0,40
12555,1.3333333333333333,1.5,95
12556,1.0,1.0,31
12557,1.2,1.4,88
12558,1.0,1.0,33
12559,1.0,1.0,91
12560,1.0,1.0,58
12561,1.2,1.25,50
12562,1.125,1.1666666666666667,71
12563,1.0,1.0,68
12564,1.0,1.0,38
12565,1.0,1.0,62
12566,1.0,1.0,64
12567,1.0,1.0,40
12568,1.0,1.0,43
12569,1.0,1.0,48
12570,1.0,1.0,70
12571,1.0,1.0,59
12572,1.0,1.0,85
12573,1.0,1.0,44
12574,1.0,1.0,44
12575,1.0681818181818181,1.2272727272727273,71
12576,1.0,1.0,66
12577,1.25,1.25,83
12578,1.0,1.0,17
12579,1.0,1.0,59
12580,1.25,1.3333333333333333,42
12581,1.5,1.5,69
12582,1.0,1.0,102
12583,1.0,1.0,35
12584,1.0681818181818181,1.7272727272727273,104
12585,0.85,1.65,99
12586,1.1,1.225,111
12587,0.85,2.0,71
12588,0.8444444444444444,1.288888888888889,70
12589,1.0,1.65,50
12590,1.5,1.5,33
12591,1.0708333333333333,1.3458333333333334,55
12592,1.3,1.0,30
12593,1.0,1.0,33
12594,1.0,1.0,67
12595,1.35,1.55,58
12596,1.0,1.0,32
12597,0.95,1.15,76
12598,0.375,2.0,61
12599,1.0,1.0,61
12600,1.4,1.2,62
12601,1.0,1.0,90
12602,0.875,1.375,68
12603,0.0,2.0,82
12604,1.0,1.0,42
12605,1.0,1.0,54
12606,1.0,1.0,79
12607,1.0,1.0,105
12608,0.9,1.025,64
12609,1.2,1.5,34
12610,1.0,1.0,36
12611,0.875,1.375,46
12612,0.9,1.15,66
12613,1.0,1.0,49
12614,1.0,1.0,45
12615,1.2,1.2,54
12616,0.8444444444444444,1.288888888888889,52
12617,0.6875,1.525,111
12618,1.6,1.95,74
12619,1.0,1.1,82
12620,0.9,1.325,62
12621,0.8,1.4,75
12622,1.25,1.4666666666666668,121
12623,1.0,1.0,17
12624,1.0,1.3571428571428572,72
12625,1.0,1.0,59
12626,1.3681818181818182,1.6772727272727272,69
12627,0.9666666666666667,1.4861111111111112,69
12628,1.6,1.6,67
12629,0.9333333333333333,1.5833333333333333,48
12630,1.5,1.6,69
12631,1.3,1.5,73
12632,0.8928571428571429,1.5714285714285714,52
12633,0.30000000000000016,1.6666666666666665,62
12634,1.0,1.0,60
12635,1.0,1.0,115
12636,1.2,1.1,71
12637,2.0,2.0,41
12638,1.45,1.7,73
12639,1.0,1.0,86
12640,1.4,1.6444444444444444,69
12641,0.7999999999999999,1.2333333333333334,81
12642,1.0,1.0,65
12643,1.55,1.375,59
12644,1.0,1.0,49
12645,0.8666666666666667,1.4000000000000001,68
12646,1.0,1.0,72
12647,1.0,1.5,82
12648,1.5,1.5,27
12649,1.4166666666666667,1.6111111111111112,102
12650,0.9166666666666666,1.3333333333333333,66
12651,1.0,1.0,56
12652,0.0,2.0,60
12653,0.9481481481481482,1.0962962962962963,70
12654,1.0,1.0,71
12655,1.0,1.0,34
12656,1.0,1.0,75
12657,0.19999999999999996,2.0,60
12658,1.0,1.0,77
12659,1.0,1.0,89
12660,1.0,1.0,93
12661,0.5,1.5333333333333332,46
12662,1.0,1.0,44
12663,1.0,1.0,44
12664,0.9333333333333333,1.1,95
12665,1.0,1.0,65
12666,0.75,1.3,52
12667,1.0,1.0,50
12668,1.0,1.0,58
12669,1.8,1.9,82
12670,1.0,1.0,59
12671,1.0,1.0,72
12672,1.0,1.0,76
12673,1.1916666666666667,1.3833333333333333,78
12674,1.2,1.1,79
12675,1.0,1.0,49
12676,1.0,1.0,62
12677,1.0,1.0,18
12678,1.0,1.0,92
12679,1.0,1.0,59
12680,1.0,1.3333333333333333,97
12681,0.6,1.7,65
12682,1.0,1.0,90
12683,1.0,1.0,70
12684,1.0,1.0,83
12685,1.4,1.425,73
12686,0.8,1.8,40
12687,0.8,1.1,72
12688,1.0,1.0,75
12689,1.0,1.0,93
12690,0.9,1.95,43
12691,1.0,1.0,55
12692,1.0,1.0,37
12693,1.0,1.0,56
12694,1.075,1.4333333333333333,69
12695,1.0,1.0,45
12696,1.0,1.5,55
12697,1.0,1.0,70
12698,0.75,1.3,98
12699,1.05,1.3,90
12700,0.6,1.4,100
12701,1.75,1.5,44
12702,1.0,2.0,69
12703,1.4166666666666667,1.5,84
12704,1.0,1.0,69
12705,1.15,1.1,63
12706,1.0,1.0,60
12707,1.25,1.4166666666666667,61
12708,1.0,1.0,57
12709,1.0,1.0,62
12710,1.0,1.0,64
12711,1.0,1.0,69
12712,1.1333333333333333,1.5833333333333333,87
12713,1.0,1.0,60
12714,1.0,1.0,66
12715,1.0,1.3,36
12716,1.0,1.0,58
12717,1.0,1.0,66
12718,1.0,1.0,35
12719,1.0,1.0,54
12720,1.0,1.65,60
12721,1.0,1.0,36
12722,1.0,1.0,54
12723,0.5,1.9,41
12724,1.0,1.0,31
12725,1.2,1.55,92
12726,0.5681818181818181,1.7272727272727273,63
12727,2.0,1.3,73
12728,1.0,1.0,86
12729,1.0,1.0,42
12730,1.0,1.0,27
12731,1.2,1.2,72
12732,1.0,1.0,89
12733,0.5,2.0,63
12734,1.0166666666666666,1.3166666666666667,52
12735,1.0,1.0,49
12736,1.2857142857142856,1.5357142857142856,67
12737,1.0,1.0,47
12738,1.1333333333333333,1.3666666666666667,30
12739,0.8916666666666666,1.4916666666666667,99
12740,1.5,1.6,53
12741,1.0,1.5,47
12742,0.19999999999999996,1.9,33
12743,1.0,1.0,35
12744,1.0,1.0,54
12745,1.1363636363636362,1.4545454545454546,53
12746,1.0681818181818181,1.7272727272727273,38
12747,1.0,1.0,85
12748,1.0,1.0,47
12749,0.8999999999999999,1.85,89
12750,1.0,1.0,36
12751,1.0333333333333334,1.0666666666666667,69
12752,1.0166666666666666,1.4833333333333334,87
12753,1.0,1.0,101
12754,1.0,1.0,84
12755,1.0,1.0,40
12756,1.5,1.9,72
12757,1.4,1.7,51
12758,1.0,1.1,26
12759,1.0,1.0,66
12760,1.0022222222222221,1.4144444444444444,64
12761,1.0166666666666666,1.1583333333333332,75
12762,0.6,1.6,65
12763,1.0,1.0,63
12764,1.0,1.0,69
12765,1.25,1.75,37
12766,1.0,1.0,64
12767,0.9848484848484849,1.4439393939393939,55
12768,1.0,1.1,22
12769,0.9814814814814815,1.2296296296296296,103
12770,1.1,1.4,112
12771,0.9666666666666667,1.3333333333333333,104
12772,0.9055555555555556,1.6666666666666667,73
12773,1.5,1.6666666666666667,72
12774,0.8928571428571428,1.8785714285714286,72
12775,1.0,1.0,48
12776,1.0,1.0,56
12777,1.0,1.0,70
12778,1.5,1.8888888888888888,84
12779,1.0,1.0,66
12780,1.0,1.0,67
12781,1.0,1.0,44
12782,1.0,1.0,37
12783,1.7,1.6,53
12784,1.225,2.0,42
12785,1.0,1.0,34
12786,1.0,1.0,43
12787,0.8,1.4,44
12788,1.0,1.0,80
12789,1.0,1.5384615384615383,71
12790,1.0,1.0,48
12791,1.25,1.375,76
12792,1.0,1.0,68
12793,1.205,1.4366666666666665,85
12794,1.1363636363636362,1.4545454545454546,63
12795,1.45,1.6,68
12796,1.0,1.0,57
12797,0.9,1.1,46
12798,1.0,1.1,58
12799,0.9,1.1,60
12800,1.0,1.0,56
12801,1.0,1.0,63
12802,1.0,1.0,63
12803,1.0,1.0,143
12804,1.0,1.0,70
12805,2.0,2.0,45
12806,0.30000000000000004,2.0,75
12807,1.0931818181818183,1.2772727272727273,51
12808,0.5,1.9,67
12809,1.6,1.2333333333333334,67
12810,1.0,1.0,64
12811,1.0,1.0,46
12812,1.0,1.0,78
12813,1.25,1.5,41
12814,0.9095238095238095,1.538095238095238,93
12815,1.0,1.5,66
12816,0.9,1.1,50
12817,1.1392857142857142,1.3821428571428571,75
12818,0.8444444444444444,1.288888888888889,54
12819,1.4666666666666668,1.6166666666666667,69
12820,1.0,1.0,28
12821,0.9222222222222222,1.4694444444444446,58
12822,1.4,1.8,93
12823,1.2666666666666666,1.7333333333333334,85
12824,1.0,1.0,120
12825,2.0,2.0,62
12826,0.6,1.7,78
12827,1.0,1.0,50
12828,1.2,1.2,68
12829,1.5,1.5,41
12830,1.0,1.0,32
12831,1.0,1.0,74
12832,1.4,1.75,84
12833,1.0,1.0666666666666667,74
12834,1.0,2.0,66
12835,0.8,1.05,41
12836,1.2,1.7,75
12837,1.0,1.0,79
12838,1.6125,1.875,69
12839,0.30000000000000004,1.8,47
12840,1.0,1.0,77
12841,1.0,1.0,57
12842,1.0,1.0,62
12843,1.0,1.0,58
12844,1.05,1.0384615384615385,62
12845,1.0,1.0,39
12846,0.9666666666666667,1.4166666666666667,55
12847,1.0931818181818183,1.4772727272727273,83
12848,1.0,1.0,60
12849,0.6722222222222223,1.6444444444444444,57
12850,1.0,1.0,47
12851,1.3333333333333333,1.5833333333333335,75
12852,1.0,1.0,59
12853,1.85,2.0,103
12854,1.0,1.0,32
12855,0.8,1.0,57
12856,1.35,1.55,69
12857,1.0,1.0,100
12858,1.1875,1.4,79
12859,1.0,2.0,98
12860,1.5,1.5,56
12861,1.2,1.3,60
12862,1.0,1.0,70
12863,1.0,1.0,69
12864,1.1363636363636362,1.4545454545454546,86
12865,1.0,2.0,56
12866,1.375,1.75,82
12867,1.0875,1.46875,228
12868,1.5,1.6,71
12869,1.5,1.5,57
12870,1.0,1.0,62
12871,1.0,1.0,67
12872,1.0,1.5208333333333335,107
12873,1.3,1.5,80
12874,1.35,1.1,51
12875,1.0,1.0,53
12876,1.0,1.0,69
12877,0.8,1.4,66
12878,1.3666666666666667,1.6277777777777778,75
12879,1.0,1.0,59
12880,1.0,1.0,51
12881,1.1,1.2,65
12882,1.375,1.475,53
12883,0.6875,2.0,59
12884,0.6666666666666667,1.4666666666666668,56
12885,1.0,1.1,61
12886,1.0,1.0,77
12887,1.0,1.0,51
12888,1.05,1.2,57
12889,1.0,1.0,64
12890,1.1,2.0,58
12891,1.0,1.0,56
12892,0.8375,1.275,82
12893,1.0,1.0,76
12894,1.3,1.45,70
12895,1.0,1.75,50
12896,1.0,1.0,45
12897,1.0,1.0,119
12898,1.0,1.0,104
12899,1.1666666666666667,1.8333333333333335,44
12900,1.125,1.5083333333333333,37
12901,1.1363636363636362,1.4545454545454546,49
12902,1.0,1.0,73
12903,1.1363636363636362,1.4545454545454546,74
12904,1.5,1.8333333333333335,98
12905,1.0,1.0,78
12906,1.55,1.6,78
12907,0.9,1.1,53
12908,1.0,1.0,64
12909,1.0,1.0,51
12910,1.0,1.0,72
12911,1.0,1.0,51
12912,0.9625,1.025,83
12913,1.0,1.0,55
12914,0.85,1.0833333333333333,60
12915,1.0,1.0,64
12916,0.95,1.75,92
12917,1.5,1.5,49
12918,1.0,1.0,52
12919,1.0,1.0,47
12920,1.0,1.4333333333333333,75
12921,1.0,1.0,53
12922,1.0,1.0,89
12923,1.0,1.3333333333333333,65
12924,1.0,1.5,56
12925,1.0,1.1,81
12926,1.3,1.2,29
12927,1.1,1.8,96
12928,0.8,1.3,60
12929,1.2,1.3,62
12930,1.0,1.0,28
12931,1.2,1.55,114
12932,1.1363636363636362,1.5,61
12933,1.0375,1.2375,81
12934,1.6,1.9,68
12935,0.95,1.0,68
12936,1.1363636363636362,1.4545454545454546,31
12937,0.9,1.3,61
12938,1.2787878787878788,1.6515151515151514,69
12939,0.9333333333333333,1.6,83
12940,1.5,1.6,46
12941,1.7,2.0,79
12942,1.5,1.9,69
12943,0.9121212121212121,1.5515151515151515,41
12944,1.0,1.0,38
12945,1.25,1.25,67
12946,1.0,1.0,44
12947,1.2,1.2,41
12948,1.0,1.0,17
12949,1.2,1.5,75
12950,1.0,1.0,83
12951,1.0,1.5333333333333332,50
12952,0.95,1.4,73
12953,1.0,1.0,73
12954,0.8333333333333334,1.3833333333333333,122
12955,1.0,1.0,79
12956,1.05,1.35,92
12957,0.7428571428571429,1.667857142857143,48
12958,0.5,2.0,62
12959,1.25,1.5,58
12960,1.5,1.5,89
12961,1.268181818181818,1.5772727272727272,63
12962,1.5,1.5,53
12963,1.0,1.0,55
12964,0.9375,1.0625,85
12965,1.0,1.0,62
12966,1.0,1.0,77
12967,1.0,1.0,83
12968,0.975,1.6944444444444444,70
12969,1.1,1.4,76
12970,1.0,1.0,37
12971,1.4111111111111112,1.7777777777777777,73
12972,1.0,1.0,37
12973,1.15,1.45,79
12974,1.0,1.0,84
12975,1.0,1.0,56
12976,0.9904040404040404,1.3717171717171717,75
12977,1.2,1.2,29
12978,1.0,1.0,59
12979,1.0,1.0,81
12980,1.0,1.0,65
12981,1.6,1.95,57
12982,0.7083333333333333,1.2916666666666667,71
12983,1.0,1.0,40
12984,1.0,1.0,57
12985,1.6,1.9,65
12986,1.1,1.4,37
12987,1.0,2.0,199
12988,1.1363636363636362,1.4545454545454546,48
12989,1.08,1.42,36
12990,1.0681818181818181,1.4772727272727273,50
12991,1.25,1.35,68
12992,0.30000000000000004,1.95,90
12993,1.5,1.6,69
12994,1.0,1.0,46
12995,1.25,1.25,73
12996,1.2,1.5,77
12997,1.0,1.0,57
12998,1.8,1.75,59
12999,1.3944155844155843,1.638051948051948,108
13000,0.8,1.5,51
13001,1.08,1.27,54
13002,0.6,1.6,47
13003,1.0,1.0,63
13004,1.0,1.0,67
13005,1.0,1.0,42
13006,1.0,1.0,61
13007,0.6,1.7,63
13008,1.3,2.0,43
13009,1.0,1.0,41
13010,1.25,1.3333333333333333,54
13011,1.3,1.5,70
13012,1.0,1.0,68
13013,1.0,1.0,71
13014,1.85,2.0,77
13015,1.0,1.0,45
13016,1.0,1.0,29
13017,1.0,1.375,65
13018,0.95,1.3,46
13019,1.0,1.0,47
13020,1.1363636363636362,1.5,40
13021,1.0,1.5,63
13022,1.1,1.4,75
13023,1.075,1.475,56
13024,1.0,1.0,67
13025,0.75,1.45,62
13026,1.0,1.0,22
13027,1.5,1.6666666666666667,73
13028,0.7666666666666667,1.2222222222222223,79
13029,1.0,1.0,68
13030,1.35,1.65,42
13031,1.0444444444444445,1.1444444444444444,102
13032,1.0,1.0,56
13033,1.0,1.0,70
13034,1.0454545454545454,1.7348484848484849,85
13035,1.0,1.0,67
13036,1.0,1.0,74
13037,1.5,1.5,19
13038,1.0,1.7,59
13039,1.0,1.0,53
13040,1.0,1.0,87
13041,0.85,1.65,82
13042,0.0,2.0,45
13043,1.3333333333333333,1.6666666666666665,67
13044,1.0,1.0,74
13045,1.0,1.0,72
13046,1.0,1.0,51
13047,1.0,1.125,66
13048,1.0,1.0,23
13049,0.7,1.5,65
13050,1.0,1.0,79
13051,1.0,1.0,59
13052,0.9181818181818182,1.2772727272727273,63
13053,1.5,1.5,82
13054,1.0,1.0,44
13055,1.0,1.175,81
13056,1.0,1.0,39
13057,1.0,1.0,23
13058,1.0,1.0,55
13059,1.55,1.975,62
13060,1.0,1.0,55
13061,1.125,1.425,60
13062,1.0,1.0,59
13063,1.0,1.0,31
13064,0.7,1.2,72
13065,1.1363636363636362,1.4545454545454546,75
13066,1.0,1.0,37
13067,1.0,1.0,21
13068,1.0,1.0,19
13069,1.0,1.0,63
13070,1.6,2.0,98
13071,1.0,1.0,49
13072,1.5,1.5,51
13073,1.5,1.5,74
13074,0.7,1.2,115
13075,1.0,1.0,25
13076,1.4047619047619049,1.5333333333333332,73
13077,1.0,1.0,61
13078,1.0,1.0,65
13079,1.0,1.0,63
13080,1.5,1.5,37
13081,0.65625,1.75,71
13082,1.0,1.0,51
13083,1.1363636363636362,1.5,73
13084,1.0,1.0666666666666667,35
13085,1.0916666666666668,1.6666666666666667,33
13086,1.0,1.0,30
13087,1.0,1.0,64
13088,1.0,1.0,74
13089,1.0,1.0,32
13090,0.44999999999999996,2.0,68
13091,1.0,1.0,64
13092,0.4,1.95,66
13093,1.1666666666666667,1.25,63
13094,1.35,1.675,76
13095,1.0,1.0,56
13096,1.0,1.0,41
13097,0.9848484848484849,1.4439393939393939,74
13098,1.0,1.0,25
13099,1.0,1.0,39
13100,1.3166666666666667,1.3166666666666667,62
13101,1.107936507936508,1.1904761904761905,63
13102,1.0,2.0,49
13103,0.6,1.7,74
13104,1.0,1.0,41
13105,1.0,1.0,61
13106,1.0,1.0,127
13107,1.0,1.0,39
13108,1.1363636363636362,1.4545454545454546,78
13109,1.5,1.5,65
13110,1.0,1.0,75
13111,1.0,1.2285714285714286,49
13112,0.8333333333333334,1.4333333333333333,66
13113,1.1363636363636362,1.4545454545454546,65
13114,1.0,1.0,49
13115,1.0,1.0,30
13116,0.8333333333333334,1.175,74
13117,1.0,1.0,83
13118,1.0,1.0,26
13119,0.7791666666666667,1.2125,45
13120,1.2666666666666666,1.2833333333333332,70
13121,0.0,2.0,50
13122,1.1,1.1,41
13123,1.0,2.0,87
13124,1.4,1.9,73
13125,1.1931818181818181,1.4166666666666665,58
13126,1.032142857142857,1.4214285714285715,32
13127,1.0,1.0,68
13128,1.4000000000000001,1.9,68
13129,1.1363636363636362,1.4545454545454546,57
13130,1.0,1.0,56
13131,1.0,1.0,45
13132,0.6875,1.4375,72
13133,1.0,1.0,62
13134,1.2931818181818182,1.6522727272727273,79
13135,0.8055555555555556,1.288888888888889,35
13136,1.0,1.0,15
13137,0.6,1.7,53
13138,1.6,2.0,63
13139,1.0,1.0,62
13140,1.0,1.0,36
13141,1.3,2.0,74
13142,1.0,1.0,42
13143,1.35,1.7,112
13144,1.0,1.0,30
13145,1.0,1.0,35
13146,1.0,1.0,48
13147,0.9,1.6,58
13148,1.0,1.0,73
13149,1.0,1.0,99
13150,1.0,1.1,71
13151,1.1931818181818181,1.393939393939394,52
13152,1.0,1.0,51
13153,1.0,1.1125,68
13154,1.15,1.2285714285714286,66
13155,1.0,1.0,65
13156,1.25,1.6666666666666667,84
13157,1.5,1.75,64
13158,1.1142857142857143,1.5071428571428571,66
13159,1.0,1.0,55
13160,1.1515151515151514,1.393939393939394,58
13161,1.0,1.0,44
13162,0.4,1.9,40
13163,1.28125,1.40625,55
13164,0.8,1.85,99
13165,2.0,2.0,66
13166,0.7083333333333333,1.5416666666666665,81
13167,1.0,1.0,65
13168,1.0,1.0,61
13169,1.2857142857142856,1.5357142857142856,63
13170,1.85,2.0,90
13171,1.0,1.0,43
13172,1.3,1.5166666666666666,80
13173,1.0,1.3,86
13174,1.0,1.0,33
13175,0.8,1.4,107
13176,1.0,1.0,60
13177,1.4,1.55,82
13178,1.425,1.8333333333333335,65
13179,1.0,1.125,67
13180,1.0,1.0,69
13181,1.4166666666666667,1.7962962962962963,74
13182,1.425,2.0,49
13183,0.4,1.7,44
13184,0.6681818181818182,1.7,81
13185,1.0,1.0,63
13186,0.30000000000000016,1.6666666666666665,31
13187,0.875,1.375,65
13188,1.0,1.0,52
13189,1.6,2.0,62
13190,1.4166666666666665,1.6666666666666667,61
13191,1.425,1.725,48
13192,1.0,1.0,39
13193,1.0,1.0,57
13194,1.0,1.0,85
13195,1.5,1.5,76
13196,1.0,2.0,44
13197,1.0,1.0,44
13198,1.0,1.3333333333333333,112
13199,1.0,1.0,55
13200,1.5,1.5,43
13201,0.5,2.0,42
13202,1.15,1.5625,106
13203,1.65,1.95,46
13204,1.0,1.0,71
13205,2.0,2.0,42
13206,0.8,1.8,43
13207,1.1666666666666667,1.25,72
13208,1.0,2.0,70
13209,0.9848484848484849,1.4439393939393939,76
13210,1.0,1.0,62
13211,1.4,1.375,29
13212,0.875,1.375,60
13213,1.7,1.6,84
13214,1.0,1.0,46
13215,1.0,1.0,87
13216,1.0,1.0,58
13217,1.0,1.0,58
13218,1.1,1.0,78
13219,0.8,1.0,33
13220,1.0,1.1666666666666667,25
13221,1.5,1.5,71
13222,1.0,1.0,76
13223,1.25,1.7875,116
13224,1.15,1.5,66
13225,0.6,1.6,51
13226,1.16,1.54,61
13227,1.0,2.0,36
13228,1.0,1.0,84
13229,1.5,1.5,49
13230,0.6666666666666667,1.6666666666666665,66
13231,1.25,1.3333333333333333,66
13232,1.0,1.0,69
13233,1.45,1.55,44
13234,1.25,1.65,90
13235,1.0,1.0,41
13236,1.0,1.0,67
13237,0.8333333333333334,1.2,58
13238,1.0,1.0,60
13239,1.3,1.8,96
13240,1.1363636363636362,1.4545454545454546,78
13241,1.5,1.5,61
13242,1.0,1.0,72
13243,1.0,1.0,66
13244,1.0,1.0,38
13245,1.6333333333333333,1.8333333333333335,60
13246,1.0,1.0,38
13247,1.0,1.0,66
13248,1.0,1.0,39
13249,1.0,1.0,87
13250,1.0,1.0,29
13251,1.1931818181818181,1.393939393939394,71
13252,1.0,1.0666666666666667,48
13253,1.0,1.0,75
13254,0.875,1.45,100
13255,1.0,1.0,41
13256,2.0,1.3,66
13257,1.0,1.0,43
13258,1.0,1.0,75
13259,1.0,1.0,27
13260,1.75,1.875,70
13261,1.0681818181818181,1.375,60
13262,1.0,1.0,61
13263,0.75,1.625,78
13264,1.0,1.0,72
13265,1.0,1.0,56
13266,1.0,1.0,78
13267,1.5,1.5,62
13268,1.9,1.9,58
13269,1.0,1.0,85
13270,1.5,1.5,55
13271,0.75,1.625,43
13272,1.0,1.0,71
13273,1.2121212121212122,1.3515151515151516,85
13274,1.0,1.0,16
13275,1.3333333333333333,1.6666666666666665,54
13276,1.1666666666666667,1.5952380952380953,65
13277,1.5,1.55,101
13278,1.0,1.0666666666666667,85
13279,1.0,1.0,43
13280,1.0,1.0,53
13281,0.85,1.5,65
13282,1.4,1.5,51
13283,1.3,1.2,64
13284,1.0,1.0,53
13285,1.1833333333333333,1.4777777777777779,69
13286,1.0666666666666667,1.3888888888888888,85
13287,1.268181818181818,1.4272727272727272,53
13288,1.0,1.1666666666666667,65
13289,1.3333333333333333,1.6666666666666665,69
13290,1.3333333333333333,1.6666666666666665,64
13291,1.1,1.475,67
13292,0.8,1.4,48
13293,1.0,1.0,86
13294,0.8333333333333334,1.4333333333333333,77
13295,1.1,1.3833333333333333,86
13296,1.1363636363636362,1.4545454545454546,30
13297,1.0,1.0,49
13298,1.0,1.05,54
13299,0.9333333333333333,1.35,35
13300,1.0,1.0,39
13301,1.0,1.0,75
13302,0.9,1.2,55
13303,1.0,1.1,42
13304,1.0,1.0,86
13305,0.95,1.7,59
13306,1.5,1.5,72
13307,1.0,1.4,39
13308,1.5,2.0,72
13309,0.962215909090909,1.5386363636363636,74
